market,date_cet,area,contractName,contractId,deliveryStartUTC,deliveryEndUTC,deliveryStartCET,deliveryEndCET,vwap,volume,priceUnit,volumeUnit
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-33,NX_576565,2026-03-15T07:00:00Z,2026-03-15T07:15:00Z,2026-03-15T08:00:00+01:00,2026-03-15T08:15:00+01:00,112.61,86.7,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-34,NX_576566,2026-03-15T07:15:00Z,2026-03-15T07:30:00Z,2026-03-15T08:15:00+01:00,2026-03-15T08:30:00+01:00,84.36,15.8,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-35,NX_576568,2026-03-15T07:30:00Z,2026-03-15T07:45:00Z,2026-03-15T08:30:00+01:00,2026-03-15T08:45:00+01:00,73.69,54.7,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-36,NX_576569,2026-03-15T07:45:00Z,2026-03-15T08:00:00Z,2026-03-15T08:45:00+01:00,2026-03-15T09:00:00+01:00,31.97,16.2,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-37,NX_576572,2026-03-15T08:00:00Z,2026-03-15T08:15:00Z,2026-03-15T09:00:00+01:00,2026-03-15T09:15:00+01:00,52.37,58.5,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-38,NX_576573,2026-03-15T08:15:00Z,2026-03-15T08:30:00Z,2026-03-15T09:15:00+01:00,2026-03-15T09:30:00+01:00,29.75,58.3,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-39,NX_576575,2026-03-15T08:30:00Z,2026-03-15T08:45:00Z,2026-03-15T09:30:00+01:00,2026-03-15T09:45:00+01:00,11.92,84.2,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-40,NX_576576,2026-03-15T08:45:00Z,2026-03-15T09:00:00Z,2026-03-15T09:45:00+01:00,2026-03-15T10:00:00+01:00,5.58,362.7,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-41,NX_576579,2026-03-15T09:00:00Z,2026-03-15T09:15:00Z,2026-03-15T10:00:00+01:00,2026-03-15T10:15:00+01:00,-4.69,110.8,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-42,NX_576580,2026-03-15T09:15:00Z,2026-03-15T09:30:00Z,2026-03-15T10:15:00+01:00,2026-03-15T10:30:00+01:00,-2.23,121.2,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-43,NX_576582,2026-03-15T09:30:00Z,2026-03-15T09:45:00Z,2026-03-15T10:30:00+01:00,2026-03-15T10:45:00+01:00,-11.51,108.7,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-44,NX_576583,2026-03-15T09:45:00Z,2026-03-15T10:00:00Z,2026-03-15T10:45:00+01:00,2026-03-15T11:00:00+01:00,-19.71,257.5,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-45,NX_576586,2026-03-15T10:00:00Z,2026-03-15T10:15:00Z,2026-03-15T11:00:00+01:00,2026-03-15T11:15:00+01:00,-16.23,564.6,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-46,NX_576587,2026-03-15T10:15:00Z,2026-03-15T10:30:00Z,2026-03-15T11:15:00+01:00,2026-03-15T11:30:00+01:00,-19.79,511.1,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-47,NX_576589,2026-03-15T10:30:00Z,2026-03-15T10:45:00Z,2026-03-15T11:30:00+01:00,2026-03-15T11:45:00+01:00,-14.94,555.5,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-48,NX_576590,2026-03-15T10:45:00Z,2026-03-15T11:00:00Z,2026-03-15T11:45:00+01:00,2026-03-15T12:00:00+01:00,-14.87,692.4,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-49,NX_576593,2026-03-15T11:00:00Z,2026-03-15T11:15:00Z,2026-03-15T12:00:00+01:00,2026-03-15T12:15:00+01:00,-18.03,470.6,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-50,NX_576594,2026-03-15T11:15:00Z,2026-03-15T11:30:00Z,2026-03-15T12:15:00+01:00,2026-03-15T12:30:00+01:00,-22.68,408.5,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-51,NX_576596,2026-03-15T11:30:00Z,2026-03-15T11:45:00Z,2026-03-15T12:30:00+01:00,2026-03-15T12:45:00+01:00,-18.89,360.7,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-52,NX_576597,2026-03-15T11:45:00Z,2026-03-15T12:00:00Z,2026-03-15T12:45:00+01:00,2026-03-15T13:00:00+01:00,-25.86,492.6,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-53,NX_576600,2026-03-15T12:00:00Z,2026-03-15T12:15:00Z,2026-03-15T13:00:00+01:00,2026-03-15T13:15:00+01:00,-18.28,845.1,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-54,NX_576601,2026-03-15T12:15:00Z,2026-03-15T12:30:00Z,2026-03-15T13:15:00+01:00,2026-03-15T13:30:00+01:00,-13.55,622.9,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-55,NX_576603,2026-03-15T12:30:00Z,2026-03-15T12:45:00Z,2026-03-15T13:30:00+01:00,2026-03-15T13:45:00+01:00,-20.4,725.9,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-56,NX_576604,2026-03-15T12:45:00Z,2026-03-15T13:00:00Z,2026-03-15T13:45:00+01:00,2026-03-15T14:00:00+01:00,-21.82,746.4,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-57,NX_576607,2026-03-15T13:00:00Z,2026-03-15T13:15:00Z,2026-03-15T14:00:00+01:00,2026-03-15T14:15:00+01:00,-20.82,569.7,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-58,NX_576608,2026-03-15T13:15:00Z,2026-03-15T13:30:00Z,2026-03-15T14:15:00+01:00,2026-03-15T14:30:00+01:00,-17.39,522.7,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-59,NX_576610,2026-03-15T13:30:00Z,2026-03-15T13:45:00Z,2026-03-15T14:30:00+01:00,2026-03-15T14:45:00+01:00,-18.17,534.0,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-60,NX_576611,2026-03-15T13:45:00Z,2026-03-15T14:00:00Z,2026-03-15T14:45:00+01:00,2026-03-15T15:00:00+01:00,-18.31,527.8,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-61,NX_576614,2026-03-15T14:00:00Z,2026-03-15T14:15:00Z,2026-03-15T15:00:00+01:00,2026-03-15T15:15:00+01:00,-0.29,660.5,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-62,NX_576615,2026-03-15T14:15:00Z,2026-03-15T14:30:00Z,2026-03-15T15:15:00+01:00,2026-03-15T15:30:00+01:00,2.16,582.8,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-63,NX_576617,2026-03-15T14:30:00Z,2026-03-15T14:45:00Z,2026-03-15T15:30:00+01:00,2026-03-15T15:45:00+01:00,-0.82,647.2,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-64,NX_576618,2026-03-15T14:45:00Z,2026-03-15T15:00:00Z,2026-03-15T15:45:00+01:00,2026-03-15T16:00:00+01:00,-3.39,616.4,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-65,NX_576621,2026-03-15T15:00:00Z,2026-03-15T15:15:00Z,2026-03-15T16:00:00+01:00,2026-03-15T16:15:00+01:00,7.96,180.5,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-66,NX_576622,2026-03-15T15:15:00Z,2026-03-15T15:30:00Z,2026-03-15T16:15:00+01:00,2026-03-15T16:30:00+01:00,-0.82,44.4,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-67,NX_576624,2026-03-15T15:30:00Z,2026-03-15T15:45:00Z,2026-03-15T16:30:00+01:00,2026-03-15T16:45:00+01:00,15.33,78.1,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-68,NX_576625,2026-03-15T15:45:00Z,2026-03-15T16:00:00Z,2026-03-15T16:45:00+01:00,2026-03-15T17:00:00+01:00,14.5,58.6,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-69,NX_576628,2026-03-15T16:00:00Z,2026-03-15T16:15:00Z,2026-03-15T17:00:00+01:00,2026-03-15T17:15:00+01:00,37.79,191.3,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-70,NX_576629,2026-03-15T16:15:00Z,2026-03-15T16:30:00Z,2026-03-15T17:15:00+01:00,2026-03-15T17:30:00+01:00,78.48,255.7,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-71,NX_576631,2026-03-15T16:30:00Z,2026-03-15T16:45:00Z,2026-03-15T17:30:00+01:00,2026-03-15T17:45:00+01:00,92.74,406.8,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-72,NX_576632,2026-03-15T16:45:00Z,2026-03-15T17:00:00Z,2026-03-15T17:45:00+01:00,2026-03-15T18:00:00+01:00,102.31,294.8,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-73,NX_576635,2026-03-15T17:00:00Z,2026-03-15T17:15:00Z,2026-03-15T18:00:00+01:00,2026-03-15T18:15:00+01:00,110.92,179.1,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-74,NX_576636,2026-03-15T17:15:00Z,2026-03-15T17:30:00Z,2026-03-15T18:15:00+01:00,2026-03-15T18:30:00+01:00,92.72,151.1,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-75,NX_576638,2026-03-15T17:30:00Z,2026-03-15T17:45:00Z,2026-03-15T18:30:00+01:00,2026-03-15T18:45:00+01:00,135.26,188.3,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-76,NX_576639,2026-03-15T17:45:00Z,2026-03-15T18:00:00Z,2026-03-15T18:45:00+01:00,2026-03-15T19:00:00+01:00,138.35,236.0,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-77,NX_576642,2026-03-15T18:00:00Z,2026-03-15T18:15:00Z,2026-03-15T19:00:00+01:00,2026-03-15T19:15:00+01:00,143.54,916.1,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-78,NX_576643,2026-03-15T18:15:00Z,2026-03-15T18:30:00Z,2026-03-15T19:15:00+01:00,2026-03-15T19:30:00+01:00,130.55,725.2,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-79,NX_576645,2026-03-15T18:30:00Z,2026-03-15T18:45:00Z,2026-03-15T19:30:00+01:00,2026-03-15T19:45:00+01:00,117.47,660.6,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-80,NX_576646,2026-03-15T18:45:00Z,2026-03-15T19:00:00Z,2026-03-15T19:45:00+01:00,2026-03-15T20:00:00+01:00,110.42,912.7,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-81,NX_576649,2026-03-15T19:00:00Z,2026-03-15T19:15:00Z,2026-03-15T20:00:00+01:00,2026-03-15T20:15:00+01:00,100.93,724.2,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-82,NX_576650,2026-03-15T19:15:00Z,2026-03-15T19:30:00Z,2026-03-15T20:15:00+01:00,2026-03-15T20:30:00+01:00,99.25,498.2,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-83,NX_576652,2026-03-15T19:30:00Z,2026-03-15T19:45:00Z,2026-03-15T20:30:00+01:00,2026-03-15T20:45:00+01:00,96.91,614.7,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-84,NX_576653,2026-03-15T19:45:00Z,2026-03-15T20:00:00Z,2026-03-15T20:45:00+01:00,2026-03-15T21:00:00+01:00,83.57,954.2,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-85,NX_576656,2026-03-15T20:00:00Z,2026-03-15T20:15:00Z,2026-03-15T21:00:00+01:00,2026-03-15T21:15:00+01:00,92.77,2164.8,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-86,NX_576657,2026-03-15T20:15:00Z,2026-03-15T20:30:00Z,2026-03-15T21:15:00+01:00,2026-03-15T21:30:00+01:00,85.91,1366.2,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-87,NX_576659,2026-03-15T20:30:00Z,2026-03-15T20:45:00Z,2026-03-15T21:30:00+01:00,2026-03-15T21:45:00+01:00,77.28,1356.3,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-88,NX_576660,2026-03-15T20:45:00Z,2026-03-15T21:00:00Z,2026-03-15T21:45:00+01:00,2026-03-15T22:00:00+01:00,67.22,1547.4,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-89,NX_576687,2026-03-15T21:00:00Z,2026-03-15T21:15:00Z,2026-03-15T22:00:00+01:00,2026-03-15T22:15:00+01:00,78.13,993.7,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-90,NX_576688,2026-03-15T21:15:00Z,2026-03-15T21:30:00Z,2026-03-15T22:15:00+01:00,2026-03-15T22:30:00+01:00,68.18,924.9,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-91,NX_576690,2026-03-15T21:30:00Z,2026-03-15T21:45:00Z,2026-03-15T22:30:00+01:00,2026-03-15T22:45:00+01:00,75.51,681.6,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-92,NX_576691,2026-03-15T21:45:00Z,2026-03-15T22:00:00Z,2026-03-15T22:45:00+01:00,2026-03-15T23:00:00+01:00,69.48,599.8,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-93,NX_576694,2026-03-15T22:00:00Z,2026-03-15T22:15:00Z,2026-03-15T23:00:00+01:00,2026-03-15T23:15:00+01:00,60.92,1050.4,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-94,NX_576695,2026-03-15T22:15:00Z,2026-03-15T22:30:00Z,2026-03-15T23:15:00+01:00,2026-03-15T23:30:00+01:00,56.94,1058.6,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-95,NX_576697,2026-03-15T22:30:00Z,2026-03-15T22:45:00Z,2026-03-15T23:30:00+01:00,2026-03-15T23:45:00+01:00,58.31,731.7,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,FR,QH-20260315-96,NX_576698,2026-03-15T22:45:00Z,2026-03-15T23:00:00Z,2026-03-15T23:45:00+01:00,2026-03-16T00:00:00+01:00,35.7,934.4,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-01,NX_576509,2026-03-14T23:00:00Z,2026-03-14T23:15:00Z,2026-03-15T00:00:00+01:00,2026-03-15T00:15:00+01:00,130.58,3142.6,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-02,NX_576510,2026-03-14T23:15:00Z,2026-03-14T23:30:00Z,2026-03-15T00:15:00+01:00,2026-03-15T00:30:00+01:00,132.1,2860.0,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-03,NX_576512,2026-03-14T23:30:00Z,2026-03-14T23:45:00Z,2026-03-15T00:30:00+01:00,2026-03-15T00:45:00+01:00,130.59,3177.8,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-04,NX_576513,2026-03-14T23:45:00Z,2026-03-15T00:00:00Z,2026-03-15T00:45:00+01:00,2026-03-15T01:00:00+01:00,122.31,2970.1,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-05,NX_576516,2026-03-15T00:00:00Z,2026-03-15T00:15:00Z,2026-03-15T01:00:00+01:00,2026-03-15T01:15:00+01:00,130.04,2922.5,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-06,NX_576517,2026-03-15T00:15:00Z,2026-03-15T00:30:00Z,2026-03-15T01:15:00+01:00,2026-03-15T01:30:00+01:00,128.5,2826.0,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-07,NX_576519,2026-03-15T00:30:00Z,2026-03-15T00:45:00Z,2026-03-15T01:30:00+01:00,2026-03-15T01:45:00+01:00,128.48,2842.8,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-08,NX_576520,2026-03-15T00:45:00Z,2026-03-15T01:00:00Z,2026-03-15T01:45:00+01:00,2026-03-15T02:00:00+01:00,122.75,2770.1,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-09,NX_576523,2026-03-15T01:00:00Z,2026-03-15T01:15:00Z,2026-03-15T02:00:00+01:00,2026-03-15T02:15:00+01:00,128.53,2439.9,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-10,NX_576524,2026-03-15T01:15:00Z,2026-03-15T01:30:00Z,2026-03-15T02:15:00+01:00,2026-03-15T02:30:00+01:00,127.37,2365.2,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-11,NX_576526,2026-03-15T01:30:00Z,2026-03-15T01:45:00Z,2026-03-15T02:30:00+01:00,2026-03-15T02:45:00+01:00,121.67,2319.8,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-12,NX_576527,2026-03-15T01:45:00Z,2026-03-15T02:00:00Z,2026-03-15T02:45:00+01:00,2026-03-15T03:00:00+01:00,120.9,2578.8,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-13,NX_576530,2026-03-15T02:00:00Z,2026-03-15T02:15:00Z,2026-03-15T03:00:00+01:00,2026-03-15T03:15:00+01:00,120.01,2649.5,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-14,NX_576531,2026-03-15T02:15:00Z,2026-03-15T02:30:00Z,2026-03-15T03:15:00+01:00,2026-03-15T03:30:00+01:00,118.67,2624.8,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-15,NX_576533,2026-03-15T02:30:00Z,2026-03-15T02:45:00Z,2026-03-15T03:30:00+01:00,2026-03-15T03:45:00+01:00,117.77,2868.0,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-16,NX_576534,2026-03-15T02:45:00Z,2026-03-15T03:00:00Z,2026-03-15T03:45:00+01:00,2026-03-15T04:00:00+01:00,117.1,3078.1,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-17,NX_576537,2026-03-15T03:00:00Z,2026-03-15T03:15:00Z,2026-03-15T04:00:00+01:00,2026-03-15T04:15:00+01:00,116.89,2162.7,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-18,NX_576538,2026-03-15T03:15:00Z,2026-03-15T03:30:00Z,2026-03-15T04:15:00+01:00,2026-03-15T04:30:00+01:00,118.43,1918.8,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-19,NX_576540,2026-03-15T03:30:00Z,2026-03-15T03:45:00Z,2026-03-15T04:30:00+01:00,2026-03-15T04:45:00+01:00,118.41,2012.2,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-20,NX_576541,2026-03-15T03:45:00Z,2026-03-15T04:00:00Z,2026-03-15T04:45:00+01:00,2026-03-15T05:00:00+01:00,117.73,2365.5,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-21,NX_576544,2026-03-15T04:00:00Z,2026-03-15T04:15:00Z,2026-03-15T05:00:00+01:00,2026-03-15T05:15:00+01:00,113.43,2115.7,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-22,NX_576545,2026-03-15T04:15:00Z,2026-03-15T04:30:00Z,2026-03-15T05:15:00+01:00,2026-03-15T05:30:00+01:00,114.84,1959.3,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-23,NX_576547,2026-03-15T04:30:00Z,2026-03-15T04:45:00Z,2026-03-15T05:30:00+01:00,2026-03-15T05:45:00+01:00,116.3,2509.9,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-24,NX_576548,2026-03-15T04:45:00Z,2026-03-15T05:00:00Z,2026-03-15T05:45:00+01:00,2026-03-15T06:00:00+01:00,113.23,2712.9,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-25,NX_576551,2026-03-15T05:00:00Z,2026-03-15T05:15:00Z,2026-03-15T06:00:00+01:00,2026-03-15T06:15:00+01:00,112.07,2423.0,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-26,NX_576552,2026-03-15T05:15:00Z,2026-03-15T05:30:00Z,2026-03-15T06:15:00+01:00,2026-03-15T06:30:00+01:00,111.33,2601.2,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-27,NX_576554,2026-03-15T05:30:00Z,2026-03-15T05:45:00Z,2026-03-15T06:30:00+01:00,2026-03-15T06:45:00+01:00,109.07,2909.6,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-28,NX_576555,2026-03-15T05:45:00Z,2026-03-15T06:00:00Z,2026-03-15T06:45:00+01:00,2026-03-15T07:00:00+01:00,105.23,3163.1,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-29,NX_576558,2026-03-15T06:00:00Z,2026-03-15T06:15:00Z,2026-03-15T07:00:00+01:00,2026-03-15T07:15:00+01:00,118.97,3612.6,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-30,NX_576559,2026-03-15T06:15:00Z,2026-03-15T06:30:00Z,2026-03-15T07:15:00+01:00,2026-03-15T07:30:00+01:00,109.06,3279.4,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-31,NX_576561,2026-03-15T06:30:00Z,2026-03-15T06:45:00Z,2026-03-15T07:30:00+01:00,2026-03-15T07:45:00+01:00,106.06,3836.3,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-32,NX_576562,2026-03-15T06:45:00Z,2026-03-15T07:00:00Z,2026-03-15T07:45:00+01:00,2026-03-15T08:00:00+01:00,105.0,5007.6,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-33,NX_576565,2026-03-15T07:00:00Z,2026-03-15T07:15:00Z,2026-03-15T08:00:00+01:00,2026-03-15T08:15:00+01:00,116.36,5238.4,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-34,NX_576566,2026-03-15T07:15:00Z,2026-03-15T07:30:00Z,2026-03-15T08:15:00+01:00,2026-03-15T08:30:00+01:00,101.62,4873.3,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-35,NX_576568,2026-03-15T07:30:00Z,2026-03-15T07:45:00Z,2026-03-15T08:30:00+01:00,2026-03-15T08:45:00+01:00,102.74,4850.2,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-36,NX_576569,2026-03-15T07:45:00Z,2026-03-15T08:00:00Z,2026-03-15T08:45:00+01:00,2026-03-15T09:00:00+01:00,99.66,6116.6,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-37,NX_576572,2026-03-15T08:00:00Z,2026-03-15T08:15:00Z,2026-03-15T09:00:00+01:00,2026-03-15T09:15:00+01:00,106.85,6206.1,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-38,NX_576573,2026-03-15T08:15:00Z,2026-03-15T08:30:00Z,2026-03-15T09:15:00+01:00,2026-03-15T09:30:00+01:00,95.65,5680.4,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-39,NX_576575,2026-03-15T08:30:00Z,2026-03-15T08:45:00Z,2026-03-15T09:30:00+01:00,2026-03-15T09:45:00+01:00,85.27,6192.5,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-40,NI_708066,2026-03-15T08:45:00Z,2026-03-15T09:00:00Z,2026-03-15T09:45:00+01:00,2026-03-15T10:00:00+01:00,83.01,1.8,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-40,NX_576576,2026-03-15T08:45:00Z,2026-03-15T09:00:00Z,2026-03-15T09:45:00+01:00,2026-03-15T10:00:00+01:00,78.35,6610.9,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-41,NX_576579,2026-03-15T09:00:00Z,2026-03-15T09:15:00Z,2026-03-15T10:00:00+01:00,2026-03-15T10:15:00+01:00,81.02,6819.8,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-42,NX_576580,2026-03-15T09:15:00Z,2026-03-15T09:30:00Z,2026-03-15T10:15:00+01:00,2026-03-15T10:30:00+01:00,71.63,6450.2,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-43,NI_708069,2026-03-15T09:30:00Z,2026-03-15T09:45:00Z,2026-03-15T10:30:00+01:00,2026-03-15T10:45:00+01:00,86.4,2.2,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-43,NX_576582,2026-03-15T09:30:00Z,2026-03-15T09:45:00Z,2026-03-15T10:30:00+01:00,2026-03-15T10:45:00+01:00,65.65,6639.5,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-44,NX_576583,2026-03-15T09:45:00Z,2026-03-15T10:00:00Z,2026-03-15T10:45:00+01:00,2026-03-15T11:00:00+01:00,64.63,7623.9,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-45,NX_576586,2026-03-15T10:00:00Z,2026-03-15T10:15:00Z,2026-03-15T11:00:00+01:00,2026-03-15T11:15:00+01:00,76.54,7506.3,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-46,NI_708072,2026-03-15T10:15:00Z,2026-03-15T10:30:00Z,2026-03-15T11:15:00+01:00,2026-03-15T11:30:00+01:00,92.5,3.4,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-46,NX_576587,2026-03-15T10:15:00Z,2026-03-15T10:30:00Z,2026-03-15T11:15:00+01:00,2026-03-15T11:30:00+01:00,76.54,6306.2,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-15,GER,QH-20260315-47,NX_576589,2026-03-15T10:30:00Z,2026-03-15T10:45:00Z,2026-03-15T11:30:00+01:00,2026-03-15T11:45:00+01:00,72.94,7012.9,EUR/MWh,MW
